,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,rev1,rev2,rev3
10,SBkebBPuX2mRUQ9VaQ91NQ,boobie-trap-brooklyn,Boobie Trap,https://s3-media2.fl.yelpcdn.com/bphoto/x4udwhR5ab_2R1L4QcByFA/o.jpg,False,https://www.yelp.com/biz/boobie-trap-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,268,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",4.0,"{'latitude': 40.7003517876193, 'longitude': -73.9161294247438}","['delivery', 'pickup']",$,"{'address1': '308 Bleecker St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['308 Bleecker St', 'Brooklyn, NY 11237']}",+13472409105,(347) 240-9105,2231.7596017512974,"This place was amazing! Adorable hipstery decor, delicious drinks, friendly staff, games to play, it literally has everything!!!
I came on a Saturday night...","T was a great bartender that made some
out of towners feel special hanging out in their living room. I'll be back!","The Boobie Trap is a really fun place thanks to the quirky decor, board games, and drink specials. My friends and I came multiple nights and consistently..."
11,W1lhp2SkrO-rVqTmnUCxrw,birdys-bushwick,Birdy's,https://s3-media2.fl.yelpcdn.com/bphoto/is81WbW_fUAbi5O3y1qunQ/o.jpg,False,https://www.yelp.com/biz/birdys-bushwick?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,52,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.6974875592869, 'longitude': -73.9313730540894}",[],$,"{'address1': '1215 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Bushwick', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1215 Myrtle Ave', 'Bushwick, NY 11221']}",+13473652677,(347) 365-2677,1087.6943966824786,"This is the dive bar of all dive bars. The bar has a very ""lived in"" vibe with a decorated bar back with photos and knick knacks, etc. There are also arcade...",The frozen whiskey sours won my heart and upped my mood after I had a pretty shitty time at super happy hidden treehouse or whatever the fuck the other bar...,"I recently moved to Brooklyn and was looking for a local bar when I found Birdy's. You walk in to a dimly lit room with low ceilings, bar on the left,..."
12,D1Si3LYL2e_iEIDejZmRhA,palmetto-brooklyn,Palmetto,https://s3-media4.fl.yelpcdn.com/bphoto/FqCwIvOxDXPjTOESVd6oGQ/o.jpg,False,https://www.yelp.com/biz/palmetto-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,2,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,"{'latitude': 40.701776, 'longitude': -73.923065}",[],,"{'address1': '309 Knickerbocker Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['309 Knickerbocker Ave', 'Brooklyn, NY 11237']}",,,1636.2309725290734,"Super cute new bar on the corner of Knickerbocker and Hart Street! There's plenty of banquet seating as well as a long bar to fit all of your friends. 

We...","Amazing ambience and eclectic wine selection.  Came here to catch up with a friend and did not want to leave! Grab a booth, settle in and order a bottle or...",No Review
13,hMNeEnQ9dR0Tp1miMvqFnQ,lions-roar-karaoke-house-brooklyn,Lion's Roar Karaoke House,https://s3-media1.fl.yelpcdn.com/bphoto/pmPHXVb8snw8pBX_tOY0Ow/o.jpg,False,https://www.yelp.com/biz/lions-roar-karaoke-house-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,31,"[{'alias': 'karaoke', 'title': 'Karaoke'}]",4.5,"{'latitude': 40.7084732055664, 'longitude': -73.9413375854492}",[],$$,"{'address1': '187 Meserole St', 'address2': 'Ste 1', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['187 Meserole St', 'Ste 1', 'Brooklyn, NY 11206']}",+17184176955,(718) 417-6955,665.401775149382,A hidden gem. Don't be alarmed when you pull up and it's  not what your expecting. The place is in an apartment building & the owners turned one of the...,I recently was a guest of my friends 30th birthday and she chose this place to celebrate the big 3-0. Now the concept of this business is quite...,My friend booked a birthday party at Lion's Roar Karaoke House. It's pretty cool for some clean fun. We supplied our own food and soda. It wasn't a drinking...
14,yXkibW4aTbHlmorIkGSg_Q,xiv-brooklyn,XIV,https://s3-media1.fl.yelpcdn.com/bphoto/mvqY-T24DxouoCq_OzxChg/o.jpg,False,https://www.yelp.com/biz/xiv-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,83,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'cabaret', 'title': 'Cabaret'}]",4.5,"{'latitude': 40.7060529, 'longitude': -73.9233777}",[],$$$,"{'address1': '383 Troutman St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['383 Troutman St', 'Brooklyn, NY 11237']}",+18668114111,(866) 811-4111,1655.6033475605107,"One of the best theaters in New York. I came here for the first time last year to see one of their shows, I CANT GET ENOUGH! This company puts together some...","Cool to see how this company troupe is evolving. Having seen Nutcracker Rouge at I believe at Minetta Lane, I was curious to catch queen of hearts in...",This beautiful and majestic experience that is XIV. I discovered this when todaytix told me about their nutcracker rouge. Yesss!!! I have seen the...
15,MBkyCEjBbe-Ql63agwOUpw,duffs-brooklyn-brooklyn,Duff's Brooklyn,https://s3-media3.fl.yelpcdn.com/bphoto/ViszrycS1HD4FT4AvPwy-Q/o.jpg,False,https://www.yelp.com/biz/duffs-brooklyn-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,162,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",4.5,"{'latitude': 40.70885, 'longitude': -73.95787}",[],$,"{'address1': '168 Marcy Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['168 Marcy Ave', 'Brooklyn, NY 11211']}",+17185992092,(718) 599-2092,1479.77866960925,"Easily one of my favorite bars in NYC- and it's not just because I'm a metalhead! 

As others have said- don't let the decor intimidate you. All are...","Best bar I visited in my week stay in NY. Incredible memorabilia for all metal fans. Goatwhore, Suffocation, Mayhem, Amon Amarth have all been here and many...","Metal! Metal! Metal! Shout at the Devil!! 

This is hands down NY's metal bar. 

Are you looking for an electric chair, coffin seating, autographed metal..."
16,5h97GrQjsBze3cF7hS1xsg,post-no-bills-brooklyn,Post No Bills,https://s3-media2.fl.yelpcdn.com/bphoto/XoDhFngPfiuiYkQ9CCotbg/o.jpg,False,https://www.yelp.com/biz/post-no-bills-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,37,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.7072411, 'longitude': -73.9394913}",[],$,"{'address1': '253 Bushwick Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['253 Bushwick Ave', 'Brooklyn, NY 11206']}",,,583.236203629221,"Great place for mistakes!*
An 'end-of-the-night bar' sure 
To make you more drunk 


* apologies to the bartenders & patrons who were super chill while my...","neighborhood bar in the heart of bushwick, good selection of draft and can beers w shots at a very reasonable prices, never tried the cocktail. there's also...","Cute little neighbourhood bar with good drinks. Friendly bartenders. Mostly chill crowd. 

Cash only! Learnt this the hard way."
17,vTyC--4tl7_AzHqbFpCqPg,not-today-maybe-tomorrow-brooklyn,Not Today Maybe Tomorrow,https://s3-media3.fl.yelpcdn.com/bphoto/-NCTZIuMVpa5nujttGdbYg/o.jpg,False,https://www.yelp.com/biz/not-today-maybe-tomorrow-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,4,"[{'alias': 'bars', 'title': 'Bars'}]",5.0,"{'latitude': 40.714697, 'longitude': -73.944161}","['delivery', 'pickup']",,"{'address1': '749 Metropolitan Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['749 Metropolitan Ave', 'Brooklyn, NY 11211']}",+13477630591,(347) 763-0591,1357.818789099959,"I was lucky to be able to check this place out before all the craziness of the world ensued with pandemics and all, and, let me tell you it did not...","We had the pulled pork sliders and the Sirloin Tavern Burger special. Prices were super reasonable and the portion sizes were great!

I got a negroni, my...",Awesome pint sized bar (with food!) located steps away from the subway.   Cute Art Deco touches go perfectly with some of the artfully mixed coupe glass...
18,YLneWqE-Mixh9BCwnS5QBA,mood-ring-brooklyn-2,Mood Ring,https://s3-media4.fl.yelpcdn.com/bphoto/XlRyygM0kPGYHyFw4EifLQ/o.jpg,False,https://www.yelp.com/biz/mood-ring-brooklyn-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,39,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'gaybars', 'title': 'Gay Bars'}]",4.0,"{'latitude': 40.69779, 'longitude': -73.92698}",[],$$,"{'address1': '1260 Myrtle Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1260 Myrtle Ave', 'Brooklyn, NY 11221']}",+19178181738,(917) 818-1738,1410.4557170987794,My girlfriend and I were looking for some bars near our Airbnb to wind down after a long travel day. We were recommended to this new spot (now not so new...,"No cover if you get there early. Bar in front, dance room in the back. The music is a toss up, but cool decorations paying homage to the Hong Kong director...","So I decided to check out Mood Ring after a bleh date on a Thursday Night alone, yes alone, because I just didn't feel like going back home. So I sauntered..."
19,e_hmhxJbpSPAGEfim86PVQ,gentle-perch-brooklyn,Gentle Perch,https://s3-media1.fl.yelpcdn.com/bphoto/6NjW0WpkopEaJydy_MqnYw/o.jpg,False,https://www.yelp.com/biz/gentle-perch-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,67,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 40.705106, 'longitude': -73.942587}","['delivery', 'pickup']",$$,"{'address1': '112 Graham Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['112 Graham Ave', 'Brooklyn, NY 11206']}",+19292980041,(929) 298-0041,288.58660323367917,Really amazing! Food and cocktails. Really interested in the meal program they are offering mid pandemic. I wish I had checked them out earlier because I...,I've started going to Gentle Perch for about a week now. I like the Brunch menu but favor the Dinner menu more. I highly suggest the Hungover Seoul and a...,"Ordered the ""Hungover Seoul"" and thoroughly enjoyed it. It's basically a Korean take on ramen. 
Also loved the macaroni salad and kimchi that was served as..."
20,OmrD9neOHhfmJIoP6erJjA,elsewhere-rooftop-brooklyn,Elsewhere Rooftop,https://s3-media3.fl.yelpcdn.com/bphoto/7KhifI8Eqkyuok80_tWzEA/o.jpg,False,https://www.yelp.com/biz/elsewhere-rooftop-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,11,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'outdoormovies', 'title': 'Outdoor Movies'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.5,"{'latitude': 40.70933, 'longitude': -73.92315}",[],$$,"{'address1': '599 Johnson Ave', 'address2': 'Fl 3', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['599 Johnson Ave', 'Fl 3', 'Brooklyn, NY 11237']}",,,1789.5672173484188,It's a warehouse compound with many levels and rooms all with different dance music. I was impressed with all the deejays tonight. We did arrive to see...,The vibe in here is amazing so mixed and cultured is a place for everyone and the rooftop on summer is the hype,Elswhere Rooftop is the place to be for summertime fun! Came here with some fam and friends and had a very decent time. Rushed to get there for a...
21,60KTvpWASee4CecRsEfXYw,black-flamingo-brooklyn,Black Flamingo,https://s3-media1.fl.yelpcdn.com/bphoto/13N4oOTgFlt3DqGLPslFCw/o.jpg,False,https://www.yelp.com/biz/black-flamingo-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,216,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,"{'latitude': 40.710437, 'longitude': -73.953916}","['delivery', 'pickup']",$$,"{'address1': '168 Borinquen Pl', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['168 Borinquen Pl', 'Brooklyn, NY 11211']}",+13473350838,(347) 335-0838,1308.5916661437436,"I loved this place!
It's simple, fun and the food was delicious, I really didn't e levy that, and now I can't stop fantasizing on their tacos!

We took the...","Didn't get any food, so this review is for the cocktails only.

Beautiful find off the beaten path in Williamsburg. Cocktails were a wonderfully tropical...","Great food, very interesting combinations of flavors. Drinks were pretty good too!
We had
- Empanadas: 8. Great crust, the spinach and cheese were very..."
22,Uw7o4KfoNgABvCcBFNUewQ,crawl-brooklyn-brooklyn,Crawl Brooklyn,https://s3-media4.fl.yelpcdn.com/bphoto/d_qUPiYC3wvWjoRs7VFFMw/o.jpg,False,https://www.yelp.com/biz/crawl-brooklyn-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,1,"[{'alias': 'barcrawl', 'title': 'Bar Crawl'}]",5.0,"{'latitude': 40.7103080749512, 'longitude': -73.9568710327148}",[],,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['Brooklyn, NY 11211']}",+19293240230,(929) 324-0230,1410.9513328508842,Amazing bar crawl experience in one of New York's best neighborhoods. Sarah takes the group on a great tour from bar to bar with great deals and even better...,No Review,No Review
