,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,rev1,rev2,rev3,hours
0,uBxvonL-Cc-0OUz8PvsPsw,zoe-hookah-cafe-new-york,Zoe Hookah Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/MWkrWg2fPX9TuDo424fqag/o.jpg,False,https://www.yelp.com/biz/zoe-hookah-cafe-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,33,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",2.0,"{'latitude': 40.8076931846341, 'longitude': -73.9529697040624}",[],$$,"{'address1': '2248-2252 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['2248-2252 Frederick Douglass Blvd', 'New York, NY 10027']}",+16464389203,(646) 438-9203,5035.553961374207,"Trash .... Burnt hookah coals 
They don't replace your coals unless you flag them down.
Very rude owner. (manager) not worth it. Me & a friend use to go and...",This is a cool spot to come and wind down after work. Whether you're having hookah or a cup of tea. The only downside is the don't sell food. So if you are...,"Horrible. The hookah was burnt out within 15 mins, over priced, dirty inside. I can't believe this place is still open.","[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
1,jdj0gh4JcJYmuhwk56VMLA,merrion-square-pub-new-york,Merrion Square Pub,https://s3-media4.fl.yelpcdn.com/bphoto/KBYby570bY3aC4LZmG6B2A/o.jpg,False,https://www.yelp.com/biz/merrion-square-pub-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,219,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 40.7836032416781, 'longitude': -73.9474270737233}","['pickup', 'delivery']",$,"{'address1': '1840 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1840 2nd Ave', 'New York, NY 10128']}",+12128317696,(212) 831-7696,3475.824747713041,"Came here for a 1pm Eagles game. It also coincided with the New York marathon, so I believe it was busier than usual with the race just a few blocks over....",During the covid19 i purchased 19 wings in which we're all bad and old the meat was hard had to throw them all away i tried to get my money back by calling...,Stopped in during the crisis. Friendly staff and clean atmosphere during these times. Perfect brews on tap. Cheers!,"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
2,HN0XlRhTmw3hCwpxYCJHPA,barzola-restaurant-jackson-heights-3,Barzola Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/RFmnwTHMtDe_-ylApzikwg/o.jpg,False,https://www.yelp.com/biz/barzola-restaurant-jackson-heights-3?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,155,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 40.750511, 'longitude': -73.874459}","['pickup', 'delivery']",$$,"{'address1': '9212 37th Ave', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['9212 37th Ave', 'Jackson Heights, NY 11372']}",+17182056900,(718) 205-6900,4175.67411710239,"I just had dinner there tonight for Valentine's day and it was a lovely experience. 

Although I had plans to eat at another restaurant I decided to come...","Ecuadorian food very well done....mostly preserves  original flavors. Food is 5 stars (not all of them but many), never try ""chaulafan"" 
Parking is limited...",Today's visit was a last minute decision so I came in here without reading reviews or viewing the pictures. I came here with the sole advice of an...,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 3}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
3,sJPayLq6EqepJbPGLlFfHw,mintons-playhouse-new-york-5,Minton's,https://s3-media1.fl.yelpcdn.com/bphoto/cTxCgykR89upaDKfUMzesw/o.jpg,False,https://www.yelp.com/biz/mintons-playhouse-new-york-5?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,210,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 40.804665, 'longitude': -73.952315}",[],$$$,"{'address1': '206 W 118th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['206 W 118th St', 'New York, NY 10026']}",+12122432222,(212) 243-2222,4785.6971818001675,Went here for my father's birthday back at the end of November 2019 and we had an excellent time. Our waitress was great and took care of us. The food came...,"Jazz brunch in Harlem!

Great music, great food, fair prices. Minton's rocks. (It's actually Jazz, not Rock, but ""Jazzes"" wouldn't convey the same...",I had a lovely experience going here. Every time I visit Cecil or Minton's I have a great experience. The decor walking into this place was to die for. The...,"[{'open': [{'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
4,_WhV2UWBj6ULaLlo_I9FMg,el-encanto-de-lola-2-new-york,El Encanto De Lola 2,https://s3-media1.fl.yelpcdn.com/bphoto/0_MjJahDNXwPaY0Sri3Kqg/o.jpg,False,https://www.yelp.com/biz/el-encanto-de-lola-2-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,41,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 40.80389, 'longitude': -73.94865}","['pickup', 'delivery']",$$,"{'address1': '175 Lenox Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['175 Lenox Ave', 'New York, NY 10026']}",+16468503623,(646) 850-3623,4491.9074874207245,I came to this place when it first opened over the summertime and I've grown a love for El Encanto De Lola Dos! The MARGARITAS ARE GREAT! My favs are the...,I love this spot. the food is always fresh and impeccable. their calamari is not overly breaded or greasy. their soft tacos Pastor is out of this world. our...,"This was my first time coming here and I loved it. The margaritas were really good, I would suggest doing frozen instead of on the rocks. The frozen just...","[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
5,ulI9oveJFiv6FJqghg4Rcw,estate-garden-grill-long-island-city,Estate Garden Grill,https://s3-media2.fl.yelpcdn.com/bphoto/J1Zv1w5XpKhTAzFR_VTlNA/o.jpg,False,https://www.yelp.com/biz/estate-garden-grill-long-island-city?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,10,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",2.5,"{'latitude': 40.7541228285616, 'longitude': -73.9491779487454}",[],$$,"{'address1': '8-8 Queens Plz S', 'address2': '', 'address3': None, 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['8-8 Queens Plz S', 'Long Island City, NY 11101']}",,,4531.468450320816,Not a great place for a drink. We arrived and were quickly seated at a table. Boyfriend wanted a beer on draft and o ordered the froze. The waiter came back...,"It doesn't look like NYC at first: Beds alongside tables, astroturf, a pool alongside. And the best views of Manhattan are blocked by the taller hotel...","3.5 Stars. I have to say that this is one of the more fascinating bars I have been to in some time. Located in the Ravel Hotel, this ""beer-garden"" (I would...",
6,VYHJ0J4nxQ1A6E-uhvTRgw,83-02-galicia-bar-jackson-heights-2,83-02 Galicia Bar,,False,https://www.yelp.com/biz/83-02-galicia-bar-jackson-heights-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,1,"[{'alias': 'bars', 'title': 'Bars'}]",1.0,"{'latitude': 40.7555368, 'longitude': -73.8842339}",[],$$,"{'address1': '8302 Northern Blvd', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['8302 Northern Blvd', 'Jackson Heights, NY 11372']}",+17183354518,(718) 335-4518,3223.1520900378755,Im glad this place is finally closed. Its a hood rat place where no good people go to sell in the bathroom.  It has a very bad reputation and the only...,No Review,No Review,"[{'open': [{'is_overnight': True, 'start': '1530', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '1530', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '1530', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '1530', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '1530', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1530', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1530', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
7,bDsXyYwzk4I9_7l51D_gaA,cafe-everghreen-new-york,Cafe Evergreen,https://s3-media3.fl.yelpcdn.com/bphoto/oHFGulFKejno-nmOv2RiHg/o.jpg,False,https://www.yelp.com/biz/cafe-everghreen-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,173,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.5,"{'latitude': 40.76891, 'longitude': -73.9556}","['pickup', 'delivery']",$$,"{'address1': '1367 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1367 1st Ave', 'New York, NY 10021']}",+12127443266,(212) 744-3266,4279.175991718537,"Great Chinese restaurants are closing down in Chinatown, but this wonderful place is still open for takeout and delivery. Dim sum as good as the best dim...","A pleasurable Cantonese lunch it was.  Using high quality ingredients, genuinely surprised I was of their reasonable pricing of the three courses....","A somewhat fancier restaurant than the typical dim sum restaurants I've been to, and their prices are a little more than those typical dim sum restaurants,...","[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
8,L9ylzD1Ah_nPCvT_kb3pVw,baileys-corner-pub-new-york,Bailey's Corner Pub,https://s3-media4.fl.yelpcdn.com/bphoto/bLMq1j6uDaImgUC4w_NbeQ/o.jpg,False,https://www.yelp.com/biz/baileys-corner-pub-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,71,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 40.77526, 'longitude': -73.947967}",[],$,"{'address1': '1607 York Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1607 York Ave', 'New York, NY 10028']}",+12126501341,(212) 650-1341,3511.3526352577287,"Bailey's is the best bar on the Upper East Side!!!

Classic feel, great prices, and a nice location off the busier avenues.  Bartenders offer great service...",Bailey's Corner Pub. Upper East Side's best watering hole. From the location to the people to the atmosphere you are getting the real NYC. Best bartender in...,A decent spot to watch Michigan football. The random day we were there they had one bartender and she was fighting the good fight for sure. There must have...,"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
9,B-bx4pZXrat0D25vde2bJQ,cantina-taqueria-and-tequila-bar-new-york-2,Cantina Taqueria & Tequila Bar,https://s3-media4.fl.yelpcdn.com/bphoto/NcBbelrn2Jwh5f63RE7RjQ/o.jpg,False,https://www.yelp.com/biz/cantina-taqueria-and-tequila-bar-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,235,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]",3.5,"{'latitude': 40.8088408787201, 'longitude': -73.9449808870425}","['pickup', 'delivery']",$$,"{'address1': '329 Lenox', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['329 Lenox', 'New York, NY 10027']}",+12126347665,(212) 634-7665,4624.1944618858715,Stopped at this restaurant with a coworker for lunch. When we entered there was some work being done so we were asked to sit in the front area which wasn't...,I use to come here all the time when I worked in Harlem a couple of years ago. I love their margaritas during HH (4-8(happy hour)) because they are strong...,"Harlem has always been bustling with activity; it just depended what kind of activity you were looking for. These days, you can find Upper Manhattan's...","[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
