,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price,rev1,rev2,rev3,hours
0,7lNVKMnWGmsaHgOJTVIeqg,duff-on-the-rocks-new-york-2,Duff on the Rocks,https://s3-media3.fl.yelpcdn.com/bphoto/uT8y8Mj50my0w9Qd2zoGYw/o.jpg,False,https://www.yelp.com/biz/duff-on-the-rocks-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,1,"[{'alias': 'bartenders', 'title': 'Bartenders'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'teambuilding', 'title': 'Team Building Activities'}]",5.0,"{'latitude': 40.7808418273926, 'longitude': -73.9511032104492}",[],"{'address1': '', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10128']}",+19172040383,(917) 204-0383,3733.6878072378495,,Lots of fun. Elayne is an engaging and knowledgeable teacher. Great activity to do with friends. Elayne provides practical information on technique and...,No Review,No Review,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
1,bp1Q8gDlkXHSrrOyK5CGLA,paddy-duggan-pub-sunnyside,Paddy Duggan Pub,https://s3-media2.fl.yelpcdn.com/bphoto/fIrSAyU097T6uUDXX0BmKA/o.jpg,False,https://www.yelp.com/biz/paddy-duggan-pub-sunnyside?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,18,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.5,"{'latitude': 40.742452, 'longitude': -73.917363}",[],"{'address1': '4714 Greenpoint Ave', 'address2': '', 'address3': '', 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['4714 Greenpoint Ave', 'Sunnyside, NY 11104']}",,,4177.371091696655,$,"I was searching local Irish Bars as I was staying on 48th Avenue queens and this bar came up close on maps  , So I headed of it was a good nights Craic was...","Chill, cash only, dive bar in Sunnyside. They have darts and a pool table and happy hour until 7. Not too busy on a Friday towards the end of happy hour,...","Paddy Duggan is a Irish pub. (As evidenced by pictures of their Irish softball team?) They were spacious, friendly and mostly empty on Friday night. Maybe...","[{'open': [{'is_overnight': True, 'start': '0900', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '0900', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '0900', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '0900', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '0900', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '0900', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '0900', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
2,-OplSkpDk33uikS5fO-JQw,addictive-wine-and-tapas-bar-jackson-heights-4,Addictive Wine and Tapas Bar,https://s3-media3.fl.yelpcdn.com/bphoto/lsZ7sYek4idwKtcI6g097g/o.jpg,False,https://www.yelp.com/biz/addictive-wine-and-tapas-bar-jackson-heights-4?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,199,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.75632, 'longitude': -73.8806}","['delivery', 'pickup']","{'address1': '87-01 Northern Blvd', 'address2': None, 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['87-01 Northern Blvd', 'Jackson Heights, NY 11372']}",+13478320951,(347) 832-0951,3351.521649926515,$$,"Yes COME HERE. 
Please this review  had been long over due! 
The pulpo, chorizo, the tapas the wine!!!!!! The selection  is amazing and please ask for...","Came here on a Sunday afternoon for a quick bite and drinks, beautiful place, I feel like it has so much potential. 

Felt very disappointed with the food...","Came here across the street after wine tasting, for more wine and snacks. Owner and the staff was great. Sat us down as soon as we got in. It was super...","[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
3,g_Zz87qghqq9bKHiKyws0w,beatstro-bronx,Beatstro,https://s3-media4.fl.yelpcdn.com/bphoto/iUFHSu-UVDT8Idt2RReyzg/o.jpg,False,https://www.yelp.com/biz/beatstro-bronx?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,290,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'speakeasies', 'title': 'Speakeasies'}, {'alias': 'latin', 'title': 'Latin American'}]",4.0,"{'latitude': 40.80737, 'longitude': -73.92752}","['delivery', 'pickup', 'restaurant_reservation']","{'address1': '135 Alexander Ave', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['135 Alexander Ave', 'Bronx, NY 10454']}",+17184899397,(718) 489-9397,3596.2572571880946,$$,"I really like this place. It's an amazing tribute to the Bronx. It's also adjacent to the Michelin list, but the food prices are far from what you'd expect...","This past Saturday a friend and I had reservations for Beatstro. As soon as we walked in, since it was 8 on the nose, we were seated right away. They sat us...","Cute spot for brunch, good music, food not great. The eggs were a bit over seasoned  and salty and the steak wasn't great either. Would go back to try the...","[{'open': [{'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0300', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
4,eULmXsUh8UJ1Vxgp4JYEIw,saints-and-sinners-woodside,Saints & Sinners,https://s3-media4.fl.yelpcdn.com/bphoto/u-QsERl8Nw9JXf8HUK6f8Q/o.jpg,False,https://www.yelp.com/biz/saints-and-sinners-woodside?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,105,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",3.5,"{'latitude': 40.745583, 'longitude': -73.904496}",[],"{'address1': '59-21 Roosevelt Ave', 'address2': '', 'address3': '', 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['59-21 Roosevelt Ave', 'Woodside, NY 11377']}",+17183963268,(718) 396-3268,3731.992815642031,$$,"Really nice, genuine Irish pub. Great layout inside, with a round bar in the middle, dining in the back and side rooms (one of which was hosting a birthday...","The last of the Irish bars in the area. Classic irish pub, mediocre food, a bartender who can probably beat you up and could care less about her attitude/...",Left a pair of eyeglasses in a brown case on the bar this early evening.  I have been calling nonstop for three hours already and no one picks up the phone,
5,Py2_8uFX5UHLphwdEEop9A,the-courtyard-ale-house-sunnyside,The Courtyard Ale House,https://s3-media1.fl.yelpcdn.com/bphoto/wAoRCu1lCmMHCddth3pEtw/o.jpg,False,https://www.yelp.com/biz/the-courtyard-ale-house-sunnyside?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,85,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",4.0,"{'latitude': 40.74331, 'longitude': -73.92368}",[],"{'address1': '4018 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['4018 Queens Blvd', 'Sunnyside, NY 11104']}",+17187294601,(718) 729-4601,4237.022906514319,$,"Booze and friends. Every time you walk in here you are greeted well and come out hours later with a huge smile.

Happy hours are always a pleasure. Love the...",A Sunnyside staple so close to the 40th Lowery Subway stop.  Always has a great mixed crowd and definitely have their regulars. They don't offer food but...,"The crowd is a mixture of different ages, races, and sexual preferences. Everyone there is there to drink, talk, and have fun. Some nights there are live...","[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
6,_aSKYtcY3YYdTvgToijUEw,kellys-bar-and-grill-astoria,Kelly's Bar & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/el0-EfBqBgorxMj2M8estQ/o.jpg,False,https://www.yelp.com/biz/kellys-bar-and-grill-astoria?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,22,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.7656147383851, 'longitude': -73.9266823721443}",[],"{'address1': '3104 Crescent St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['3104 Crescent St', 'Astoria, NY 11106']}",+17182789734,(718) 278-9734,2262.4307944000693,$,"Kelly's is an intriguing place.  It's just a local Irish pub, but the decor is so homey in their back room, you almost feel like your sitting in your...","Awesome neighborhood bar with friendly patrons and a fun attentive bar tender! Thanks Chris for your hospitality, we will definitely be back.
My only...","I live across the street from the bar. My boyfriend his cousins and I decided to go. When we get there a lady tells us, ""no, no, no. This isnt happening.""...","[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
7,N-T9SPVMkAynCOCVm0OgPA,the-guthrie-inn-new-york,The Guthrie Inn,https://s3-media1.fl.yelpcdn.com/bphoto/HsOL9tLJJh1ZpmV0-Yl4-g/o.jpg,False,https://www.yelp.com/biz/the-guthrie-inn-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,122,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.7873569, 'longitude': -73.9517028}",[],"{'address1': '1259 Park Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1259 Park Ave', 'New York, NY 10029']}",,,3908.731227957924,$$,"Great Paloma's, super nice & great service/bartenders. Loved this spot! Great cozy vibes.","Cute divey bar with character and cozy seating in the back. Cocktail menu is simple and easy - I tried their Paloma and Lavender, which were really good!...","One of the best bar in the neighborhood if you're looking for chill drinks nice music and a fun environment! 
Bartender makes amazing cocktails, I always...","[{'open': [{'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1300', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
8,lIix5qMI4q5bfCTO4wxkgA,pink-nori-astoria,Pink Nori,https://s3-media4.fl.yelpcdn.com/bphoto/yUQ5dmG9g2flCF4j2u8klw/o.jpg,False,https://www.yelp.com/biz/pink-nori-astoria?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,391,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.764689, 'longitude': -73.917282}","['delivery', 'pickup']","{'address1': '36-06 30th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['36-06 30th Ave', 'Astoria, NY 11103']}",+17186852365,(718) 685-2365,1839.548507778144,$$,"Great quality sushi every single time. Pink Nori is always our go to place for sushi, take out or dine in, and we are never disappointed. We typically order...","So out of the 5+ sushi restaurants between Broadway and 30th Ave (.5 mile radius) I'd say this place so far is my favorite.

They have the standard 3 roll...","i've been to pink nori at least a few dozen times and the sushi is ok, but i only go if someone i'm with wants to go. 

i've tried their steamed shrimp...","[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
9,jW22gmsZjh5hFJsC1qUDOA,the-baroness-bar-burgers-beer-long-island-city,The Baroness Bar Burgers + Beer,https://s3-media2.fl.yelpcdn.com/bphoto/K29B1Q_brq_lm5UMgp2CcQ/o.jpg,False,https://www.yelp.com/biz/the-baroness-bar-burgers-beer-long-island-city?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,402,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 40.75169, 'longitude': -73.93992}",[],"{'address1': '41-26 Crescent St', 'address2': None, 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['41-26 Crescent St', 'Long Island City, NY 11101']}",+13476818207,(347) 681-8207,4145.066076191495,$$,"The Baroness is a saint of a burger slinging Queen. Anyone who says otherwise is just wrong. Never had a bad burger in 3 years, sides are incomparable and...","My first instinct was to give Baroness 1 star solely to provoke a response from the shit talking owner, but the reality is that I love this place.

The...","My first time trying this place and during this COVID 19 quarantine, I was craving a burger. This is only a block away from my apartment so this looked to...","[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
