,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price,rev1,rev2,rev3
12,9jceg0585cKrwBLarT9ftQ,our-wicked-lady-brooklyn,Our Wicked Lady,https://s3-media4.fl.yelpcdn.com/bphoto/hPBflgP1lnCH-Uw5RL8LfA/o.jpg,False,https://www.yelp.com/biz/our-wicked-lady-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,60,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.709384, 'longitude': -73.93333}",[],"{'address1': '153 Morgan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['153 Morgan Ave', 'Brooklyn, NY 11237']}",,,1893.9835595426782,$$,"I love this place! I've seen a few shows here both downstairs and on the beautiful rooftop. Smart spirit selection, cool DJs, great food vendor...","Fun bar with live music, interesting cocktails, and a nice open space.

Didn't get a chance to check out the rooftop since it was December, but looks cool...","Really nice open space with a wonderful happy hour specials! 

The main specialty cocktails are delicious, and bartender was friendly. 

Great bar to go..."
13,OAZYJvUaCuWqj-VqvjD2qA,turtles-all-the-way-down-brooklyn,Turtles All The Way Down,https://s3-media4.fl.yelpcdn.com/bphoto/cw3B2hTCP60turu7Quc_5g/o.jpg,False,https://www.yelp.com/biz/turtles-all-the-way-down-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,27,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.68509, 'longitude': -73.92963}",[],"{'address1': '236 Malcolm X Blvd', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['236 Malcolm X Blvd', 'Brooklyn, NY 11221']}",,,857.2232619637791,$,I only know about this bar because my little brother and sister in law are regulars. After my second visit to Brooklyn they decided to take me here to meet...,"Yupppppp 5 muhhhhfuggin stars baby!! My dad is a regular here and he's been talking about this place for months and I've been extremely busy but finally, I...",A few friends and I decided to head here for drinks after writing at a local cafe. We came here on a Thursday at 7 PM. Happy hour is available from 12 PM -...
14,5eSPDYU5evBHEd9YIqfzqQ,bushwick-public-house-brooklyn,Bushwick Public House,https://s3-media2.fl.yelpcdn.com/bphoto/p5LruBDiRcLjMCLtcUZfGQ/o.jpg,False,https://www.yelp.com/biz/bushwick-public-house-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,63,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.69801, 'longitude': -73.92477}",['pickup'],"{'address1': '1288 Myrtle Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1288 Myrtle Ave', 'Brooklyn, NY 11221']}",+19179668500,(917) 966-8500,668.8701251703272,$,the staff is SO kind and it's open all the time. in the mornings it's a great place to study. My favorite spot in the neighborhood by far.,A super awesome spot that was right by our Airbnb and has a lovely atmosphere! It's a great spot for the day and night. The walls are covered with these...,"Where can you get a custom cup of Expresso, a cocktail and a grilled panini all within an arms reach????? Bushwick Public House damn it!
This is a cool spot..."
15,9eqUWk6BwV45k6NT6cX26Q,lovers-rock-brooklyn,Lovers Rock,https://s3-media1.fl.yelpcdn.com/bphoto/__JlwsJO3IkZny65140kxw/o.jpg,False,https://www.yelp.com/biz/lovers-rock-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,114,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.6831, 'longitude': -73.9436}",[],"{'address1': '419 Tompkins Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['419 Tompkins Ave', 'Brooklyn, NY 11216']}",+13479150325,(347) 915-0325,1665.3178319842152,$$,"Issa vibe! Lovers Rock is a chill and inviting bar that always has me coming back. 

The decor is warm and sultry. On a Friday night, you can find the DJ...","This bar is located in the heart of Brooklyn. Its a very very chilled bar. When I tell you that the crowd is extremely diverse, that would be an...",Real chill. No food to eat but top notch cocktails that aren't weak. They have happy hour every day too. Well out of the area for me but it's proper good.
16,TZ4x0TUE5cIjwH2Qk6VJRQ,bembé-brooklyn-2,Bembé,https://s3-media3.fl.yelpcdn.com/bphoto/VNdTMd1ibVb07QumQSxTQg/o.jpg,False,https://www.yelp.com/biz/bemb%C3%A9-brooklyn-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,497,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}]",4.0,"{'latitude': 40.7110261023422, 'longitude': -73.9651918794702}",[],"{'address1': '81 S 6th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['81 S 6th St', 'Brooklyn, NY 11249']}",+17183875389,(718) 387-5389,3698.1874452654174,$$,What's not to love about Bembe? On a Tuesday night it's packed and everyone is dancing. With a mix of music from soca to reggaeton and African it's the...,"Hole in the way joint. Music was bumping when I went, might have been reggae night when I stepped in. A nice setup inside. Many comfortable couches,...","Great music but tiny space. 
I felt claustrophobic at some point.  I wish they had bigger space and more air."
17,OmrD9neOHhfmJIoP6erJjA,elsewhere-rooftop-brooklyn,Elsewhere Rooftop,https://s3-media3.fl.yelpcdn.com/bphoto/7KhifI8Eqkyuok80_tWzEA/o.jpg,False,https://www.yelp.com/biz/elsewhere-rooftop-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,11,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'outdoormovies', 'title': 'Outdoor Movies'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.5,"{'latitude': 40.70933, 'longitude': -73.92315}",[],"{'address1': '599 Johnson Ave', 'address2': 'Fl 3', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['599 Johnson Ave', 'Fl 3', 'Brooklyn, NY 11237']}",,,1899.0873635968376,$$,It's a warehouse compound with many levels and rooms all with different dance music. I was impressed with all the deejays tonight. We did arrive to see...,The vibe in here is amazing so mixed and cultured is a place for everyone and the rooftop on summer is the hype,Elswhere Rooftop is the place to be for summertime fun! Came here with some fam and friends and had a very decent time. Rushed to get there for a...
18,OhfQPmvbkLoEYJGDpJ7bSw,casablanca-cocktail-lounge-brooklyn,Casablanca Cocktail Lounge,https://s3-media1.fl.yelpcdn.com/bphoto/9hswWY5SFFVINQB9fX-UQg/o.jpg,False,https://www.yelp.com/biz/casablanca-cocktail-lounge-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,126,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.6826777021563, 'longitude': -73.9291463344934}",[],"{'address1': '300 Malcolm X Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['300 Malcolm X Blvd', 'Brooklyn, NY 11233']}",,,1120.1077519473101,$$,Stepped in this spot on the late late night tip (probably 2:30 am) on a Friday already probably wasted if we're being honest here. My impression was that...,"It was a Dark N Stormy night.  

No but seriously, it's dark and stormy outside.  

Waiting for my friend and decided to enjoy a cocktail. 

Ambiance is...","Only giving them 4 stars because they are cash only, and of course I didn't have much cash on me.  but THIS is the Friday night turn up! The djs were great,..."
19,9FnH4XwW2SNPztHg49ISyg,rebeccas-brooklyn,Rebecca's,https://s3-media2.fl.yelpcdn.com/bphoto/-IIMZWeJBCo8HN5JSFv5Fg/o.jpg,False,https://www.yelp.com/biz/rebeccas-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,14,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 40.6981613, 'longitude': -73.9340956}",[],"{'address1': '610 Bushwick Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['610 Bushwick Ave', 'Brooklyn, NY 11206']}",+13472409899,(347) 240-9899,774.1367435418421,$,"I came here after driving past in an uber. Its walking distance and figured I'd check it out. First of all, the DJ (DJSim card) was spinning some sick...",I went to Rebecca's one time with a couple of my friends and we were able to secure the couch in the front which was great because there was a large group...,"Yeah. This is some good shit.
Had the task of planning my friend's birthday crawl, so I snuck this one in there for me. Why? Well.

Vaporwave. 

God the..."
20,hMNeEnQ9dR0Tp1miMvqFnQ,lions-roar-karaoke-house-brooklyn,Lion's Roar Karaoke House,https://s3-media1.fl.yelpcdn.com/bphoto/pmPHXVb8snw8pBX_tOY0Ow/o.jpg,False,https://www.yelp.com/biz/lions-roar-karaoke-house-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,31,"[{'alias': 'karaoke', 'title': 'Karaoke'}]",4.5,"{'latitude': 40.7084732055664, 'longitude': -73.9413375854492}",[],"{'address1': '187 Meserole St', 'address2': 'Ste 1', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['187 Meserole St', 'Ste 1', 'Brooklyn, NY 11206']}",+17184176955,(718) 417-6955,2050.2135179200327,$$,A hidden gem. Don't be alarmed when you pull up and it's  not what your expecting. The place is in an apartment building & the owners turned one of the...,I recently was a guest of my friends 30th birthday and she chose this place to celebrate the big 3-0. Now the concept of this business is quite...,My friend booked a birthday party at Lion's Roar Karaoke House. It's pretty cool for some clean fun. We supplied our own food and soda. It wasn't a drinking...
21,eWn7rJMEP2_xf_-IZX8XTw,marcos-brooklyn-5,Marco's,https://s3-media3.fl.yelpcdn.com/bphoto/upG4pIDZeHDVJ7Iyi5ox6Q/o.jpg,False,https://www.yelp.com/biz/marcos-brooklyn-5?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,14,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,"{'latitude': 40.69473, 'longitude': -73.93096}",[],"{'address1': '1071 Bdwy', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1071 Bdwy', 'Brooklyn, NY 11221']}",,,300.16876418805685,$,"Marco's is one of my favorite divey (is that a word?) bars in BK. Every time I've gone here I've had a great time. 

The weekday happy hour is amazing. I...","Loud obnoxious hipsters destroying a once quiet street.

The entire place is dirty! I've watched people put their dogs on the bar, bartenders pet the dogs,...","Ugh, why you gotta do this to me, Brooklyn? I go into this swanky ass but accessible place - your bartenders are well-dressed and different and I really..."
22,yXkibW4aTbHlmorIkGSg_Q,xiv-brooklyn,XIV,https://s3-media1.fl.yelpcdn.com/bphoto/mvqY-T24DxouoCq_OzxChg/o.jpg,False,https://www.yelp.com/biz/xiv-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,83,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'cabaret', 'title': 'Cabaret'}]",4.5,"{'latitude': 40.7060529, 'longitude': -73.9233777}",[],"{'address1': '383 Troutman St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['383 Troutman St', 'Brooklyn, NY 11237']}",+18668114111,(866) 811-4111,1543.0450416391707,$$$,"One of the best theaters in New York. I came here for the first time last year to see one of their shows, I CANT GET ENOUGH! This company puts together some...","Cool to see how this company troupe is evolving. Having seen Nutcracker Rouge at I believe at Minetta Lane, I was curious to catch queen of hearts in...",This beautiful and majestic experience that is XIV. I discovered this when todaytix told me about their nutcracker rouge. Yesss!!! I have seen the...
