,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,rev1,rev2,rev3,hours
0,3y_-DwmoM198umnZHSOmKQ,yves-new-york-2,Yves,https://s3-media2.fl.yelpcdn.com/bphoto/nal42tJNG9w-MvmmQbnkng/o.jpg,False,https://www.yelp.com/biz/yves-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,71,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 40.72021, 'longitude': -74.00996}","['pickup', 'delivery']",$$,"{'address1': '385 Greenwich St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['385 Greenwich St', 'New York, NY 10013']}",+12124313385,(212) 431-3385,6795.010872263999,Came here for Valentine's Day with my husband and we loved our meal! We had high expectations since it's the chef from Locanda Verde and it exceeded our...,"I found out about this restaurant because it's on Seated, but from the start I wasn't too impressed with their menu since it's a bit limited. I came around...","Listen to me, there's a fried egg sandwich and there's a Fried Egg Sandwich--Yves is the latter.

What a meal, are you kidding me! 

I have a terrible habit...","[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
1,6-609WDIIp8x5j5C24szqA,peachys-new-york,Peachy's,https://s3-media4.fl.yelpcdn.com/bphoto/q4B-Jy88NwVQQ3y6ZJlV7Q/o.jpg,False,https://www.yelp.com/biz/peachys-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,59,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.71433, 'longitude': -73.99804}",[],,"{'address1': '5 Doyers St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['5 Doyers St', 'New York, NY 10013']}",+16468959301,(646) 895-9301,6232.295628952652,"What a great vibe - this is a bar I would have come up with in my dreams, and a good alternative to Apotheke.

Tucked away on a side street in Chinatown,...",Cute bar in Chinatown that has a great date vibe. Beautiful decor and friendly staff. Drinks are a little pricey but comparable to other cocktail bars in...,We came on a Saturday night around 1030pm and was able to just walk in without waiting. It's in the basement and has really tall ceilings decorated with...,"[{'open': [{'is_overnight': True, 'start': '1800', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1800', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1800', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1800', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1800', 'end': '0100', 'day': 5}, {'is_overnight': True, 'start': '1800', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
2,WtiuYk9grRgj3RqwAHhqIA,central-bar-lounge-astoria,Central Bar Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/SJ1FPdM3qJQPlmqb2_DHIg/o.jpg,False,https://www.yelp.com/biz/central-bar-lounge-astoria?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,131,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",2.5,"{'latitude': 40.777422, 'longitude': -73.904053}",[],$$,"{'address1': '2030 Steinway St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['2030 Steinway St', 'Astoria, NY 11105']}",+17187261600,(718) 726-1600,4497.646863515224,"This place was a surprise, it's not my scene, I never go places like this... but I could use a good circle of friends with an array of tastes because...","Seriously the worst club in Astoria. I wish I could honestly give ZERO STARS! 
This was a nice club until A bartender made me over pay for my drink. She...",It's not a bad spot but it's not the classiest of spots. Seems like a lot of underage drunk and high children. The staff should be more aware of this...,"[{'open': [{'is_overnight': True, 'start': '2100', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '2100', 'end': '0400', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
3,MjwQzR09niUul5TipW_UzA,judy-and-punch-astoria-2,Judy & Punch,https://s3-media4.fl.yelpcdn.com/bphoto/L5fhTKpdrmV0fi9raJmqrA/o.jpg,False,https://www.yelp.com/biz/judy-and-punch-astoria-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,125,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 40.76542, 'longitude': -73.91883}",[],$$,"{'address1': '34-08 30th Ave', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['34-08 30th Ave', 'Astoria, NY 11103']}",+17186263101,(718) 626-3101,2692.9422816639753,"Nice stop for a drink after a bike ride from Harlem!
The beer ""October fest"" was good and homey flavored.
The ""blood orange cider"" was a discovery!
Waiter...","Very nice tap list. Unfortunately, a few of the beers were unavailable during my visit. :( But, there were plenty of other selections to go around. Beer and...",Decent dive bar in the 30th avenue area of Astoria. Super friendly staff and good music. On Thursdays they also have live music. My only complaint is that...,"[{'open': [{'is_overnight': True, 'start': '1600', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '1600', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '1600', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1400', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1400', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
4,9D3vLjktqch0muwKmJeuQQ,doubles-club-new-york,Doubles Club,,False,https://www.yelp.com/biz/doubles-club-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,3,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.7645506, 'longitude': -73.9726296}",[],$$,"{'address1': '783 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['783 5th Ave', 'New York, NY 10022']}",+12127519595,(212) 751-9595,3748.031243982222,An exquisitely beautiful private club in the Sherry Netherland hotel in New York. Excellent food and bar. Must be a member or guest.,"Space is grand old style club, food is reliable with frozen chocolate ganache  excellent 
Hostess is a bit less than friendly- perhaps that's part of the...","Let's get real, shall we?  A smattering of trust fund kids, the girls who wish they could have them, and an assortment of wannabees gather here for an...",
5,HWGX1tLrjsfmjXen7TghQA,new-york-irish-center-long-island-city,New York Irish Center,https://s3-media2.fl.yelpcdn.com/bphoto/YWEn5l-XCrnwrUicMqr6lA/o.jpg,False,https://www.yelp.com/biz/new-york-irish-center-long-island-city?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,3,"[{'alias': 'nonprofit', 'title': 'Community Service/Non-Profit'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'movietheaters', 'title': 'Cinema'}]",4.5,"{'latitude': 40.7420998, 'longitude': -73.9530563}",[],,"{'address1': '10-40 Jackson Ave', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['10-40 Jackson Ave', 'Long Island City, NY 11101']}",+17184820909,(718) 482-0909,1456.3751669870458,The New York Irish Center is a great way to stay connected to the Irish community. I've seen great Irish movies and movies that loosely connect to Ireland....,I've been to a couple of movie nights here and a couple of concerts too. Everyone was so nice and welcoming... there's such a positive vibe about the place....,Has plays on now and again and very friendly place to go. I also believe it has a Line Dancing event coming up..will have to check it out..,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
6,WgbN2MUhl2XOsczONV7uSA,feinsteins-54-below-new-york-3,Feinstein's/54 Below,https://s3-media2.fl.yelpcdn.com/bphoto/mMgQtVyVRoD023mBbTPdLg/o.jpg,False,https://www.yelp.com/biz/feinsteins-54-below-new-york-3?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,184,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cabaret', 'title': 'Cabaret'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 40.7644499, 'longitude': -73.98371}",[],$$$,"{'address1': '254 W 54th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['254 W 54th St', 'New York, NY 10019']}",+16464763551,(646) 476-3551,4535.294395258664,We saw a show called twisted where child Broadway stars of today and yesterday sing songs that are out of their current age range. It showcased amazing...,"Came here to see the Frank Sinatra tribute show. Singers were good, though some obviously better than others. One of the singers had an amazing voice and...",Being from out of town and inspired by my love of the little supper club in my hometown known as the Greer Cabaret series I came to this venue. I was so...,"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 5}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
7,MhBUK7K74bwIEebk_5ikhg,sugar-n-coal-rego-park,Sugar N Coal,https://s3-media2.fl.yelpcdn.com/bphoto/7GdFnaQ4GBj8P2X9vIvIfA/o.jpg,False,https://www.yelp.com/biz/sugar-n-coal-rego-park?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,259,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 40.723274, 'longitude': -73.86837}","['pickup', 'delivery']",$$,"{'address1': '63-42 Woodhaven Blvd', 'address2': None, 'address3': None, 'city': 'Rego Park', 'zip_code': '11374', 'country': 'US', 'state': 'NY', 'display_address': ['63-42 Woodhaven Blvd', 'Rego Park, NY 11374']}",+12122039543,(212) 203-9543,6217.493706467234,"Hookah and Desserts 
Awesome spot to end your night 
Have a great variety of mocktails and delicious desserts for all tastes. Jalapeño Margarita is as so...","I've been dying to come here since I heard abt it last Halloween. So, I finally went last night.

The Rasmalai Tres Leches ($11) was amazing! It wasn't too...","Sugar N Coal is a charming Hookah lounge and dessert on Woodhaven. 
The music is great, the mocktails were wonderful. I enjoyed the flavored hookah. The...","[{'open': [{'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1400', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1300', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
8,lF0HXz7jRPftaWu_j0zYOQ,the-garret-new-york-2,The Garret,https://s3-media4.fl.yelpcdn.com/bphoto/E0uEzKOxXKBWAhGapDYi0w/o.jpg,False,https://www.yelp.com/biz/the-garret-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,90,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 40.729446, 'longitude': -73.980697}","['pickup', 'delivery']",$$,"{'address1': '206 Ave A', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['206 Ave A', 'New York, NY 10009']}",+12122286231,(212) 228-6231,4132.797483724366,"I've been coming to the Garret for more than 3 years and like Dorothy in the Wizard of Oz, there's no place like home.

Demetrios is one of the finest...","I've passed by the same streets hundreds of times and never noticed due to the lack of signage, except for the taco signs on the window, and the black fox...",I stepped into The Garrret to kill some time before meeting with a friend in the area. I decided to grab a drink and check out the spot since it seemed...,"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0300', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0300', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0300', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0300', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1400', 'end': '0330', 'day': 5}, {'is_overnight': True, 'start': '1700', 'end': '0300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
9,FXgSgiLg6xgOO8zrG51mzg,claro-brooklyn,Claro,https://s3-media2.fl.yelpcdn.com/bphoto/3jlTHQ6Im9hu_lQ1KcI6fA/o.jpg,False,https://www.yelp.com/biz/claro-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,169,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.6773587963142, 'longitude': -73.9861984489446}","['pickup', 'delivery']",$$,"{'address1': '284 3rd Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['284 3rd Ave', 'Brooklyn, NY 11215']}",+13477213126,(347) 721-3126,8634.523478373605,"Claro is a Mexican restaurant featuring Oaxacan cuisine in Gowanus, Brooklyn. My husband, David, read about this Michelin star restaurant and insisted we go...",Easily one of the best meals we've had since moving to Brooklyn last year. It's also in that dangerous area of actually being affordable and has that one...,"This is a 3.5 rating. 

The restaurant is a bit out of the way in Brooklyn. As we drove there we were not sure about it as the surrounding area was a bit...","[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
