,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price,rev1,rev2,rev3
10,sMck1jbU2fWNUdEx2BQCqQ,eastpoint-new-york-3,Eastpoint,https://s3-media3.fl.yelpcdn.com/bphoto/NLc8ZeYzumviA9sAL5v0QQ/o.jpg,False,https://www.yelp.com/biz/eastpoint-new-york-3?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,234,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",3.5,"{'latitude': 40.722236, 'longitude': -73.983009}",['pickup'],"{'address1': '25 Ave B', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['25 Ave B', 'New York, NY 10009']}",+16468820593,(646) 882-0593,658.4238832164262,$$,QUESO! Need I say more? I'm from Houston and this is where I come when I need to eat a bowl by myself. I also live in the neighborhood so that's a major...,We came into Eastpoint in a desperate search for brunch on a busy and warm Sunday. The ambience and decor were lovely and the service was excellent from...,"I love this place! It's affordable and fun. They just renovated the entire place and the new decor is beautiful! 

I definitely recommend coming for tacos..."
11,SD3dEkAzAi3WZeUaVSOx-w,josie-woods-pub-new-york-2,Josie Woods Pub,https://s3-media2.fl.yelpcdn.com/bphoto/yghpkFd3ZbbuddVaw_80Bg/o.jpg,False,https://www.yelp.com/biz/josie-woods-pub-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,130,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,"{'latitude': 40.73014, 'longitude': -73.9941599}",['delivery'],"{'address1': '11 Waverly Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['11 Waverly Pl', 'New York, NY 10003']}",+12122289909,(212) 228-9909,1673.3528899419575,$$,"Another place I've found on here on yelp by coincidence, visited here in 2001.  A group of us spent all day here, have photos in the attic to prove it....",Classic dive bar and one of the better ones in the area due to 1- it being quieter 2- there being lots of space 3- option to play pool 4- lots of beer and...,"Great little place with a gas fire place adding to the experience.

Good comfort food menu, above average beer selection, and decent prices makes this place..."
12,I2lgw_7DUnwD92ND4PN-Ow,aunt-jakes-new-york,Aunt Jake's,https://s3-media2.fl.yelpcdn.com/bphoto/hMhn_lnES3QWc4Gtihvr0A/o.jpg,False,https://www.yelp.com/biz/aunt-jakes-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,1461,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",4.0,"{'latitude': 40.7186467, 'longitude': -73.9979241}","['pickup', 'delivery']","{'address1': '133 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['133 Mulberry St', 'New York, NY 10013']}",+16468580470,(646) 858-0470,1067.8315235871394,$$,This restaurant is located at the Little Italy of Manhattan. There are many Italuan restaurants in the area. I really love the area. I dine here a lot with...,"On a crazy cold NYC day - what could be better than having allllllll of the i-talian comfort foods for lunch?   

When we arrived at Aunt Jake's - we were...","Maybe I came on an off day, I don't know. Came here for a birthday celebration for my aunt. We had heard good things about Aunt Jakes and the reviews seemed..."
13,93C1xqdTGHyGtoZ9vwn3KA,ketch-brewhouse-new-york,Ketch Brewhouse,https://s3-media1.fl.yelpcdn.com/bphoto/zAVCeoNrIehhDgRGBR9xbg/o.jpg,False,https://www.yelp.com/biz/ketch-brewhouse-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,87,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 40.7073900260528, 'longitude': -74.0063956752419}","['pickup', 'delivery']","{'address1': '6 Platt St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['6 Platt St', 'New York, NY 10038']}",+12122739296,(212) 273-9296,2035.757218194081,$$,"Had dinner and brunch here while in town for a quick trip. The food was pretty good, and the service was decent too. We could have used a bit more attention...","Nice r&b music on a Friday after work. Great happy hour deals! Drinks pretty good, food just ok.","For a random Friday night out with my friend, I wanted a cute restaurant in FiDi to dine, eat, and potentially meet. I found this place and the experience,..."
14,lic6A0SA8HS_98R03QtSaw,her-name-was-carmen-new-york,Her name was Carmen,https://s3-media4.fl.yelpcdn.com/bphoto/U1mC8aXk5PGpxOI_SYsaSQ/o.jpg,False,https://www.yelp.com/biz/her-name-was-carmen-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,89,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 40.72373, 'longitude': -74.00412}","['pickup', 'delivery']","{'address1': '527 Broome St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['527 Broome St', 'New York, NY 10013']}",+19172620107,(917) 262-0107,1755.3888442617317,$$$,"If you are latino,  I 100% recommend this place. The Line is big to get in because it is a small place. But once you are in you will have a lot of fun, I...","This place should be put out of business
. They threatened to call the cops on us because we refused to drink more alcohol. The girls we were with were...","I ask you to carefully read my dismal experience with personnel and manamgement at Her Name Was Carmen on Saturday Feb 1st, 2020 and during the days..."
15,YeyK9wu5UxeVOyi7dpHh7A,barcrawls-new-york,Barcrawls,,False,https://www.yelp.com/biz/barcrawls-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,1,"[{'alias': 'bars', 'title': 'Bars'}]",5.0,"{'latitude': 40.71424, 'longitude': -74.00642}",[],"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY']}",+12122554223,(212) 255-4223,1779.7429199513736,,Much belated but my friends and I have done several fantastic crawls with these guys! There's always a bar or two that has 2 for 1 drinks - they're the...,No Review,No Review
16,AA9wpuJRhkSHUePAiv3otA,the-leroy-house-new-york-5,The Leroy House,https://s3-media2.fl.yelpcdn.com/bphoto/2gFtU7B5tZx4WVtl5jiwjQ/o.jpg,False,https://www.yelp.com/biz/the-leroy-house-new-york-5?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,74,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,"{'latitude': 40.73063, 'longitude': -74.00661}","['pickup', 'delivery']","{'address1': '430 Hudson St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['430 Hudson St', 'New York, NY 10014']}",+16465900640,(646) 590-0640,2356.4660957668325,,"We had a reservation and were seated at a perfect back corner banquette/ table by window. 
We took some time with menu and had drinks. 
The dining room is...","Dinner here was superb!
The ambiance is super sexy. The service was amazing - the wait staff was very attentive without being annoying.
The food was delish...","Lovely little NYC restaurant, cozy, warm and great to take your love for a date. Totally recommended for first dates. The food and the wine selection is..."
17,rs4PhIDAm4y79IlibEu2mw,greenwich-village-literary-pub-crawl-new-york,Greenwich Village Literary Pub Crawl,https://s3-media1.fl.yelpcdn.com/bphoto/myXgvbQ0HAVb_uQrsusZtw/o.jpg,False,https://www.yelp.com/biz/greenwich-village-literary-pub-crawl-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,10,"[{'alias': 'walkingtours', 'title': 'Walking Tours'}, {'alias': 'barcrawl', 'title': 'Bar Crawl'}]",4.5,"{'latitude': 40.7355834975302, 'longitude': -74.0062268809509}",[],"{'address1': '567 Hudson St & 11th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['567 Hudson St & 11th St', 'New York, NY 10014']}",+12126135796,(212) 613-5796,2735.789771129874,$$,"This is a wonderful tour! Our guides, Jillian and Rob, were not only knowledgeable, but also eager and passionate about leading the tour. They spoke...",Took this tour years ago while i was living in NYC.  By far the best pub crawl I've ever been on.  combining good beer with amazing literary history of the...,What can I say except that this was ridiculously fun!  What a fabulous afternoon activity in this crazy city.  You should go and bring family or friends of...
18,uURLk6br8ifI63dqbPnzjA,webster-hall-new-york,Webster Hall,https://s3-media2.fl.yelpcdn.com/bphoto/FxaNC4ohKwAfTkChtRPH6g/o.jpg,False,https://www.yelp.com/biz/webster-hall-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,942,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 40.7316609, 'longitude': -73.9891926}",[],"{'address1': '125 E 11th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['125 E 11th St', 'New York, NY 10003']}",,,1700.3173269900099,$$,"1982 I left high school,  'stole' the family car and ran away from home to NYC.

Being myself and ridiculously sheltered,  I took all my babysitting money...",I would like to personally thank Thomas for his knowledge and expertise at the phone based coat check system. He honestly saved the (evening) after I mixed...,"Every time I go here, I am surprisingly met by a man named Thomas who is extremely cordial and always helps me navigate the many stage spaces of Webster..."
19,YWYbLfHO5FjnCQ_uuy6Kdg,vin-et-fleurs-new-york,Vin et Fleurs,https://s3-media4.fl.yelpcdn.com/bphoto/bl3PxdRTsRCRvCc7mOquDw/o.jpg,False,https://www.yelp.com/biz/vin-et-fleurs-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,390,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.72448, 'longitude': -74.00327}","['pickup', 'delivery']","{'address1': '69 Thompson St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['69 Thompson St', 'New York, NY 10012']}",+12124313335,(212) 431-3335,1732.1139841786526,$$,"The atmosphere here is sooo nice, soo romantic. Great to seat by the windows and people watch in Soho. The service was impeccable and food delicious. Good...","We felt super welcome by the intimate setting at this cute European restaurant.  Little wooden tables line the small space, and there's a bar with high top...","We decided to eat at Vin et Fleurs, a sort of cutesy small, intimate European bistro lounge bar kind of thing. It looked pretty decent and it seemed to be..."
20,DIqsYe-HJS8etyDyXNovBg,seamores-new-york-14,Seamores,https://s3-media4.fl.yelpcdn.com/bphoto/ysWmvwHrUJWto2W7m7sLkw/o.jpg,False,https://www.yelp.com/biz/seamores-new-york-14?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,712,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.72074, 'longitude': -73.99696}","['pickup', 'delivery']","{'address1': '390 Broome St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['390 Broome St', 'New York, NY 10013']}",+12127306005,(212) 730-6005,1065.7595789362406,$$,"Great food. Love the decoration. Service is good too. 
However the music is not fit the restaurant. 
I'm a hip pop fan but still not fit the vibe of the...","Went last night for dinner and enjoyed.

Friday night around 8 PM. Party of 2. No reservation. We waited less than 10 minutes for a seat--luckily two tables...","Here was one of my favorite place,, but I was disappointed because the clam chowder was no taste and no warm... what's going on?
Maybe too early to come for..."
21,5CXBrHdBfK7wnu-KXXmUrw,puffys-tavern-new-york,Puffy's Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/ppfp8p78akMQc7XuXsVZPg/o.jpg,False,https://www.yelp.com/biz/puffys-tavern-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,99,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.718555, 'longitude': -74.009078}",[],"{'address1': '81 Hudson St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['81 Hudson St', 'New York, NY 10013']}",+12122273912,(212) 227-3912,1996.4106018486887,$,"A friend of mine used to work in Tribeca and recommended that my husband and I stop by Puffy's while we were on a recent NYC visit.
We were staying down the...",Fun place. Great selection of draft beers. They have a great Saturday happy hour. I liked the tunes. You can't go wrong with classic rock. I wish that they...,"Had to make an order for my team at work, made sure to have the orders 100% correct and when making the call to order the person taking it was being..."
22,bZCJL1qsa8BGgGMUEpkz2g,lizzmonade-brooklyn,Lizzmonade,https://s3-media1.fl.yelpcdn.com/bphoto/VN-W4-THj04tDnNcDu5qVg/o.jpg,False,https://www.yelp.com/biz/lizzmonade-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,83,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 40.7028656241168, 'longitude': -73.9952399954231}",[],"{'address1': 'Brooklyn Bridge Park', 'address2': '', 'address3': '334 Furman St. Pier 2', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['Brooklyn Bridge Park', '334 Furman St. Pier 2', 'Brooklyn, NY 11201']}",+17188558930,(718) 855-8930,1734.533067670323,$,"Great drinks. Really refreshing and you can chose whatever combination you want. Highly recommend the lemonade, ginger and mint.","Last weekend felt like we were on the surface of the sun, and I was playing tourist at the Brooklyn bridge park. As I walked into the park and took note of...","Classic Tizzy with Pineapple Half Naked (Half Sweet) // $5

Stopped by Brooklyn Dumbo on a hot Saturday afternoon and the first juice stand I saw was..."
