,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,rev1,rev2,rev3,hours
0,zR7x95hfSLXCkpK9KC__6w,batsu-new-york-city-new-york,BATSU! New York City,https://s3-media2.fl.yelpcdn.com/bphoto/ovl1eE-CBa-mB5EvZgqyyg/o.jpg,False,https://www.yelp.com/biz/batsu-new-york-city-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,215,"[{'alias': 'comedyclubs', 'title': 'Comedy Clubs'}]",4.5,"{'latitude': 40.72536, 'longitude': -73.98716}",[],$$,"{'address1': '67 First Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['67 First Ave', 'New York, NY 10003']}",+13479850368,(347) 985-0368,632.1842858501018,"This was the highlight of my girls' weekend trip in New York! We purchased VIP tickets which meant whenever our sake glasses were empty, the Sake Ninja...","We've somehow come to associate bizarre costumes, over the top antics, and cartoonish sound effects with Japanese culture and media. Game shows all around...",Ugh. I came here for a friends birthday last year and hated every minute of it. I won't go into too much detail (not because I'm afraid I'll ruin it [they...,"[{'open': [{'is_overnight': False, 'start': '1900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '2000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '2000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '2000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1900', 'end': '2345', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
1,Pz6TGLZqUlYYII9xKb-0Cg,fat-cat-music-new-york,Fat Cat Music,https://s3-media2.fl.yelpcdn.com/bphoto/UUvXLKxNgJMAqMTBYz1W_w/o.jpg,False,https://www.yelp.com/biz/fat-cat-music-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,1145,"[{'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.0,"{'latitude': 40.733651, 'longitude': -74.003326}",[],$,"{'address1': '75 Christopher St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['75 Christopher St', 'New York, NY 10014']}",+12126756056,(212) 675-6056,2112.350509576681,"Like this place !
They have live music everyday , they have ping pong tables, pool tables, board games..
No wonder they always have long line every weekend!","WTF HAPPENED TO YOU, FAT CAT?!

I used to come here years ago when I was in college and hadn't been there for a while and I was shocked to see what a dump...",If a friend comes to town and want a different place to go to I always take them to Fat Cat at least just to feel the ambiance. A small door that leads to a...,"[{'open': [{'is_overnight': True, 'start': '1400', 'end': '0500', 'day': 0}, {'is_overnight': True, 'start': '1400', 'end': '0500', 'day': 1}, {'is_overnight': True, 'start': '1400', 'end': '0500', 'day': 2}, {'is_overnight': True, 'start': '1400', 'end': '0500', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0500', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0500', 'day': 5}, {'is_overnight': True, 'start': '1200', 'end': '0500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
2,6-609WDIIp8x5j5C24szqA,peachys-new-york,Peachy's,https://s3-media4.fl.yelpcdn.com/bphoto/q4B-Jy88NwVQQ3y6ZJlV7Q/o.jpg,False,https://www.yelp.com/biz/peachys-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,59,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.71433, 'longitude': -73.99804}",[],,"{'address1': '5 Doyers St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['5 Doyers St', 'New York, NY 10013']}",+16468959301,(646) 895-9301,2057.6842012532893,"What a great vibe - this is a bar I would have come up with in my dreams, and a good alternative to Apotheke.

Tucked away on a side street in Chinatown,...",Cute bar in Chinatown that has a great date vibe. Beautiful decor and friendly staff. Drinks are a little pricey but comparable to other cocktail bars in...,We came on a Saturday night around 1030pm and was able to just walk in without waiting. It's in the basement and has really tall ceilings decorated with...,"[{'open': [{'is_overnight': True, 'start': '1800', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1800', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1800', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1800', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1800', 'end': '0100', 'day': 5}, {'is_overnight': True, 'start': '1800', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
3,l8um5IoiMqV5RGgtFGwOkA,cloudm-rooftop-bar-bowery-new-york,cloudM Rooftop Bar Bowery,https://s3-media4.fl.yelpcdn.com/bphoto/KztOucl_OcXxf8Igun0tEQ/o.jpg,False,https://www.yelp.com/biz/cloudm-rooftop-bar-bowery-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,51,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 40.72069, 'longitude': -73.99366}",[],,"{'address1': '189 Bowery', 'address2': None, 'address3': 'citizenM New York Bowery Hotel', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['189 Bowery', 'citizenM New York Bowery Hotel', 'New York, NY 10002']}",,,1334.3566548612735,By far one of the best rooftop lounges/bars I have been to in NYC and mind you I have been to most of them! This is a relatively new place so it was still...,"Note: this review is NOT for the hotel, only for its rooftop bar. See my CitizenM review which was 5 stars. 

Pros:
Beautiful view of the city, including a...","THE MOST AMAZING VIEWS!!!! 

Trendy but not pretentious, this bar has views for days - happened to come here just in time to catch the sunset and enjoy a...","[{'open': [{'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
4,wJHtwCLNpV_0tL68ogvQkg,bedlam-new-york,Bedlam,https://s3-media2.fl.yelpcdn.com/bphoto/m_yIojHdGEYTV1JXKSGzpg/o.jpg,False,https://www.yelp.com/biz/bedlam-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,79,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,"{'latitude': 40.72178, 'longitude': -73.98021}",[],$$,"{'address1': '40 Ave C', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['40 Ave C', 'New York, NY 10009']}",+16468700150,(646) 870-0150,553.3325582844432,"How can you not like a place with a moose head?

I have lived in this city for YEARS and I have never heard (or seen) of this place. That said, I feel like...","Went for Dixie's Tupperware Party and had a fantastic night! Staff was super friendly, they had reasonable drink prices, and a clean (but small) bathroom....",The place looks super cool. Full of weird stuff and some taxidermy. The only thing I would change is the bathroom walls would be covered in death...,"[{'open': [{'is_overnight': True, 'start': '2100', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '2100', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '2100', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '2000', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '2000', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1915', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
5,Uw7o4KfoNgABvCcBFNUewQ,crawl-brooklyn-brooklyn,Crawl Brooklyn,https://s3-media4.fl.yelpcdn.com/bphoto/d_qUPiYC3wvWjoRs7VFFMw/o.jpg,False,https://www.yelp.com/biz/crawl-brooklyn-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,1,"[{'alias': 'barcrawl', 'title': 'Bar Crawl'}]",5.0,"{'latitude': 40.7103080749512, 'longitude': -73.9568710327148}",[],,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['Brooklyn, NY 11211']}",+19293240230,(929) 324-0230,2765.6587086385516,Amazing bar crawl experience in one of New York's best neighborhoods. Sarah takes the group on a great tour from bar to bar with great deals and even better...,No Review,No Review,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
6,e7krRmyE5upHv2gsEOdR8w,mayamezcal-new-york-2,Mayamezcal,https://s3-media2.fl.yelpcdn.com/bphoto/ZhK-BWuY-xhaf95bEfuWzg/o.jpg,False,https://www.yelp.com/biz/mayamezcal-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,605,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.72711, 'longitude': -73.98817}","['pickup', 'delivery']",$$,"{'address1': '304 E 6th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['304 E 6th St', 'New York, NY 10003']}",+12122535888,(212) 253-5888,694.9834994763984,I came here for a casual night out with a small group of friends. The drinks are pricey-ish but then again it's NYC rates. I will say the drinks are...,"It's a romantic, hidden gem that has good service and can work for groups or couples. I finally tried it with two friends for dinner. I thought everything...","Do not go here. I've been in the industry for 15 years and I wouldn't wish it upon anyone to come here. Their yelp pictures are very deceiving, they have...","[{'open': [{'is_overnight': False, 'start': '1800', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '1800', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1800', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1800', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
7,4BSXG85ObunN_ZlSo9f1iA,horses-and-divorces-brooklyn-2,Horses and Divorces,https://s3-media2.fl.yelpcdn.com/bphoto/MXrAW-LyVXGpxBY91Jmw6w/o.jpg,False,https://www.yelp.com/biz/horses-and-divorces-brooklyn-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,34,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.71405, 'longitude': -73.96131}",[],$$,"{'address1': '285 Bedford Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['285 Bedford Ave', 'Brooklyn, NY 11211']}",,,2110.5866361155836,"Love the name of this place. I hadn't been before and a friend suggested we meet there on a Friday after work. It was super chill! Great music, great...","If you walk in and see a near nude portrait of Burt Reynolds on the back wall, you know you're in the right place.

The bartenders are nice, the jukebox has...","While I mourn the loss of Rosamunde, at least this bar is pretty solid. I don't know why it's called Horses & Divorces, but at least it rhymes. Everyone...","[{'open': [{'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
8,TL-z5M9VAwEmPRPRCK7Tkw,american-bar-new-york,American Bar,https://s3-media2.fl.yelpcdn.com/bphoto/FVEjqx-HGF8DmdB1kPcpUQ/o.jpg,False,https://www.yelp.com/biz/american-bar-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 40.734899, 'longitude': -74.00034}","['pickup', 'delivery']",,"{'address1': '33 Greenwich Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['33 Greenwich Ave', 'New York, NY 10014']}",+12123704600,(212) 370-4600,1940.6427787343496,"Came here last night for the first time, what a vibe!
The atmosphere is very cozy and romantic-- but not like a small French restaurant-- more like old...","Great new spot from the same people who own Cafe Clover. This menu has something for everyone and makes you want to come back to try other things.

We...",No Review,
9,0chzkG1G2SsLOQ6ZtDVSTQ,rough-trade-nyc-williamsburg,Rough Trade NYC,https://s3-media1.fl.yelpcdn.com/bphoto/X53oL1h90DP3-LElPf5SDA/o.jpg,False,https://www.yelp.com/biz/rough-trade-nyc-williamsburg?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,136,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'vinyl_records', 'title': 'Vinyl Records'}]",4.0,"{'latitude': 40.720878, 'longitude': -73.959945}",[],$$,"{'address1': '64 N 9th St', 'address2': '', 'address3': '', 'city': 'Williamsburg', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['64 N 9th St', 'Williamsburg, NY 11249']}",+17183884111,(718) 388-4111,1809.4158280153188,This place is absolutely amazing. I live in NJ and used to shitty stores and boring environments. The first thing we notice was this fat little dog running...,I order a ton of vinyl from Rough Trade both in the U.S. and U.K. I had visited the London stores and this was my first visit to the NYC location. First of...,"Love love love this recod store. It's a more pricey than other ones in the area but what's cool about it, you can listen to albums and there's a big section...","[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
