,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,rev1,rev2,rev3
10,Ct6ElbYDvXpQtYO_mkHUmw,the-gutter-brooklyn,The Gutter,https://s3-media4.fl.yelpcdn.com/bphoto/DprVI2VpaPBGfHxPfl57yw/o.jpg,False,https://www.yelp.com/biz/the-gutter-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,342,"[{'alias': 'bowling', 'title': 'Bowling'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",3.5,"{'latitude': 40.72259, 'longitude': -73.955396}",[],$$,"{'address1': '200 N 14th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['200 N 14th St', 'Brooklyn, NY 11222']}",+17183873585,(718) 387-3585,2982.87839416036,"I was here on Saturday for a buddy's birthday. Apparently the lanes are imported from Iowa, which seems like a weird thing to transport across the country,...","The definition of a dive bar. 

Came in here as a pit stop before going to an exhibition nearby. Got the Christmas Ale which was a pretty good IPA. Very...","Super cool little dive bar with an 8 lane bowling alley. Drinks are pretty reasonable in price , beer is 8$ so are shots. Its been open for about
12 years..."
11,oV424-PaBMTE99BqGLotYQ,walkers-new-york-2,Walker's,https://s3-media3.fl.yelpcdn.com/bphoto/EwE_53bvVlwL3rMixUvFCA/o.jpg,False,https://www.yelp.com/biz/walkers-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,292,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 40.71972, 'longitude': -74.00707}","['delivery', 'pickup']",$$,"{'address1': '16 N Moore St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['16 N Moore St', 'New York, NY 10013']}",+12129410142,(212) 941-0142,6601.125472402117,Used to come here for lunch often but not so much the last couple of years.  Heard they had a fried chicken meal every Fridays bow and that it was really...,Great LATE NIGHT FIND. I had a CONFIRMED YELP DINNER 11:30 PM RESERVATION for a restaurant across the street (because we were going there after a Rock show...,"I come here when I'm in the area for work. Portabella sandwich can't be beat, and the pour a fantastic Snakebite.

As for the atmosphere, it's an authentic..."
12,ZFbSCxn8JFL7s7oDBAGdzQ,bar-nine-new-york-2,Bar Nine,https://s3-media4.fl.yelpcdn.com/bphoto/Ah9hkvJcZlBs1lfz0DeygQ/o.jpg,False,https://www.yelp.com/biz/bar-nine-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,364,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'pianobars', 'title': 'Piano Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",3.5,"{'latitude': 40.765714, 'longitude': -73.987535}",[],$$,"{'address1': '807 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['807 9th Ave', 'New York, NY 10019']}",+12123999336,(212) 399-9336,4885.2477994731435,"Ordered for delivery, a Gaga drink and a side of fries. Wow! The Gaga tasted great and was a generous portion, great value. The steak fries were great too....",Cool bar. Cool history. Too bad that's the only thing that's cool about it. Service sucked. Our table that we reserved was given to a group of walk ins. We...,"This is the kind of Bar where they charge locals gratuity on their check plus a service fee (while standing at the bar and not at a table) 
If you want to..."
13,E2gIY7uWsmvpcUKItVOJoA,vanguard-wine-bar-new-york-3,Vanguard Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/hfa954uDEDQMChL663geCA/o.jpg,False,https://www.yelp.com/biz/vanguard-wine-bar-new-york-3?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,47,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.7685437815422, 'longitude': -73.9551467096273}",[],$$,"{'address1': '1372 1st Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1372 1st Ave', 'New York, NY 10021']}",+12122889463,(212) 288-9463,3047.231453363313,"If you're looking for a date spot ""just to grab a drink"" you found a gem on the upper east side.  Plenty of seating and an atmosphere where you can hear...","What a great wine bar on the upper east side! Came here with 2 of my girlfriends and sat at the bar which we love doing. We shared the hummus, cheese plate...",Lovely place for drinks and light apps. High touch personal service. All around a good vibe and cozy.
14,mZkjzTyiu1CzKn-jNBtMcg,m1-5-lounge-new-york,M1-5 Lounge,https://s3-media4.fl.yelpcdn.com/bphoto/vhskkGAcSZD0bF2CmxQKWw/o.jpg,False,https://www.yelp.com/biz/m1-5-lounge-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,468,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.0,"{'latitude': 40.7190545, 'longitude': -74.0034335}",[],$$,"{'address1': '52 Walker St', 'address2': 'Fl 1', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['52 Walker St', 'Fl 1', 'New York, NY 10013']}",+12129651701,(212) 965-1701,6360.3555151188,I usually don't write reviews for bars/lounges but M1-5 stood out to me because they are amazing to work with! I frequented this place in my early 20's and...,Had horrible experience at this place. Besides the expensive drinks they have and bar tenders serve as if they are doing a huge favor they have the worst DJ...,"3.5 stars. M1-5 Lounge on Walker Street, Tribeca is easy to miss since there's hardly any signage to identify it.
I've been to this lounge several times..."
15,QP77bL34-vftZFZZC2N7sQ,ghost-donkey-new-york,Ghost Donkey,https://s3-media3.fl.yelpcdn.com/bphoto/DbTTjeoVGKjinrEl5u6ZTg/o.jpg,False,https://www.yelp.com/biz/ghost-donkey-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,153,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 40.72524, 'longitude': -73.99271}",[],$$,"{'address1': '4 Bleecker St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['4 Bleecker St', 'New York, NY 10012']}",+12122540350,(212) 254-0350,5248.3364314416685,"Cool vibes in a hip area. It's Mexican style bar. Good music. Most of the cocktails  are centered around a ""Mexican style. Lots of different ""Mexican""...","Rolled in here randomly after reading some reviews on here and had a great time. 

There's a lot that I loved about this place. The decor is fun and...","Good vibes, fancy drinks. Nice bartender. Didn't do food so can't rate that. A place to go if you like tequilla and a fancy bar. Very instagramable :)"
16,Y7bbr09ssPvFojIIFBa6rA,thyme-bar-new-york,Thyme Bar,https://s3-media3.fl.yelpcdn.com/bphoto/GPfcW8xwhp6A8G5AJSKExw/o.jpg,False,https://www.yelp.com/biz/thyme-bar-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,15,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'speakeasies', 'title': 'Speakeasies'}]",4.5,"{'latitude': 40.7417, 'longitude': -73.990571}",['delivery'],,"{'address1': '20 W 23rd St', 'address2': 'Cellar', 'address3': None, 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['20 W 23rd St', 'Cellar', 'New York, NY 10010']}",+19292481116,(929) 248-1116,4589.239462731465,"A trendy and small speakeasy located conveniently in Flatiron, right next door to Chanson. 

The drinks were refreshing and delicious, and we had ordered...","Thyme Bar makes a mean cocktail, the atmosphere is great for a casual get together, the staff is incredible and helpful to recommend menu items....","Thyme Bar is a cozy trendy speakeasy in Flatiron. If you didn't know what you were looking for, you would never find it. The entrance is a tiny door next to..."
17,rJ10qSK0pN-a7hQ5NeBkwg,camp-brooklyn,Camp,https://s3-media3.fl.yelpcdn.com/bphoto/yhDM0i5uzj6IuD7fFl8yWg/o.jpg,False,https://www.yelp.com/biz/camp-brooklyn?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,206,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,"{'latitude': 40.6857194759222, 'longitude': -73.9910243202206}",[],$$,"{'address1': '179 Smith St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['179 Smith St', 'Brooklyn, NY 11201']}",+17188528086,(718) 852-8086,8061.433406558059,The bartender was a sweetheart and it was actually my last day in New York. He made my trip. I was so upset after being treated so badly from their...,"The s'mores and s'mores drink seemed so fun in other reviews, but upon arriving there wasn't a menu for drinks or food. The bar remained almost empty and a...","I was killing time before meeting up with a friend and ended up here because of the name, as I peered inside the warm smile of a friendly bartender sealed..."
18,DZQtQzd4XLD7zzSjLDbT_Q,astoria-tango-club-and-school-astoria-2,Astoria Tango Club & School,https://s3-media3.fl.yelpcdn.com/bphoto/JXoSwu_uPRH0-U9_ZXIQrA/o.jpg,False,https://www.yelp.com/biz/astoria-tango-club-and-school-astoria-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,7,"[{'alias': 'social_clubs', 'title': 'Social Clubs'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'dance_schools', 'title': 'Dance Schools'}]",4.5,"{'latitude': 40.758686, 'longitude': -73.917828}",[],$$,"{'address1': '41-01 Broadway', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['41-01 Broadway', 'Astoria, NY 11103']}",+19178048775,(917) 804-8775,2161.986016484282,Great place to enjoy a Sunday evening learning Tango. Pulpo is great . They all make you feel like family .,The live band was wonderful. A lot of talented and fun dancers come out here to tango. Everyone's there to have fun. If you stick around you might just see...,"i am just leaning the tanggo one month
i just know the  little 
my teach is so kind. man and betfull lady
wo when i learning .i do not know how to walking..."
19,LI9bcK5uy9bNgvn5zkQz_Q,the-royal-underground-astoria-5,The Royal Underground,https://s3-media1.fl.yelpcdn.com/bphoto/vafFfprOn18udXg0NZq0LQ/o.jpg,False,https://www.yelp.com/biz/the-royal-underground-astoria-5?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,79,"[{'alias': 'whiskeybars', 'title': 'Whiskey Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.76463, 'longitude': -73.91716}","['delivery', 'pickup']",$$,"{'address1': '36-10 30th Ave', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['36-10 30th Ave', 'Astoria, NY 11103']}",+17186066610,(718) 606-6610,2701.9408133912957,I haven't really used Yelp since 2016 but I had such a good experience at this place today that I downloaded it on the spot just to tell y'all how much I...,"This restaurant was an unexpected find. We were set in having brunch at Queens Comfort, but the line, and approaching closing time forced us to look...","Far exceeds expectations for a neighborhood spot. 

Drinks 

Dirty deeds (Bourbon, nocino walnut liqueur, Hamilton pimento dram, fig brine, peychaud's..."
20,YjkEjOJ05z4MVDmbrWvWdQ,district-saigon-astoria,District Saigon,https://s3-media3.fl.yelpcdn.com/bphoto/x13amR4Yp0mDOfUXRXqBRg/o.jpg,False,https://www.yelp.com/biz/district-saigon-astoria?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,582,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.7596365, 'longitude': -73.9199343}","['delivery', 'restaurant_reservation', 'pickup']",$$,"{'address1': '37-15 Broadway', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['37-15 Broadway', 'Astoria, NY 11103']}",+17189560007,(718) 956-0007,2117.3867684689926,"I had heard great things and was afraid it would not live up to expectations, but it most certainly did. The restaurant itself has a pretty interior and the...","Good pho with brunch hours until 4p. Food is delicious and fulfills my all-time wish of getting banh mi and pho at the same time. 

Spiced fries
Love loaded...",Overpriced average pho bowl. The size wasn't very big and the broth was pretty bland. You had the option of adding oxtails but it would have pushed the...
21,_FAh31lob7Dnn4iGiLIwng,mui-new-york,MUI,https://s3-media2.fl.yelpcdn.com/bphoto/j4lNyO7BVZJ3_qqxFTD1mA/o.jpg,False,https://www.yelp.com/biz/mui-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,254,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,"{'latitude': 40.74732, 'longitude': -73.98646}",['restaurant_reservation'],$$,"{'address1': '10 W 32nd St', 'address2': 'Fl 5', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['10 W 32nd St', 'Fl 5', 'New York, NY 10001']}",+12122441900,(212) 244-1900,4235.479075281209,It's a pretty cool place to come and chill with friends. We came here on a Thursday night and it wasn't busy. I'd recommend sitting by the window so you can...,"What I ordered |
watermelon soju
yogurt soju

Taste | watermelon soju had fresh chunks of watermelon which was a plus! i liked the yogurt soju more, this...","I recently visited MUI for Happy Hour *DRINKS ONLY*, given that they had such an amazing deal; if you paid cash, you received 30% off, and if you paid by..."
